date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
4/1/2000,ARG,ARS,Argentina,2.5,1,2.5,-0.004,0.05,-0.167,-0.099,1.091,,,,,,,
4/1/2000,AUS,AUD,Australia,2.59,1.68,1.541666667,-0.386,-0.352,-0.486,-0.444,0.289,,,,,,,
4/1/2000,BRA,BRL,Brazil,2.95,1.79,1.648044693,-0.343,-0.308,-0.451,-0.406,0.378,,,,,,,
4/1/2000,CAN,CAD,Canada,2.85,1.47,1.93877551,-0.228,-0.186,-0.354,-0.301,0.622,,,,,,,
4/1/2000,CHE,CHF,Switzerland,5.9,1.7,3.470588235,0.383,0.458,0.156,0.251,1.903,,,,,,,
4/1/2000,CHL,CLP,Chile,1260,514,2.451361868,-0.023,0.03,-0.183,-0.116,1.05,,,,,,,
4/1/2000,CHN,CNY,China,9.9,8.28,1.195652174,-0.524,-0.498,-0.602,-0.569,0,,,,,,,
4/1/2000,CZE,CZK,Czech Republic,54.37,39.1,1.390537084,-0.446,-0.416,-0.537,-0.499,0.163,,,,,,,
4/1/2000,DNK,DKK,Denmark,24.75,8.04,3.078358209,0.226,0.293,0.025,0.11,1.575,,,,,,,
4/1/2000,EUZ,EUR,Euro area,2.56,1.075268817,2.3808,-0.051,0,-0.207,-0.142,0.991,,,,,,,
4/1/2000,GBR,GBP,Britain,1.9,0.632911392,3.002000002,0.196,0.261,0,0.082,1.511,,,,,,,
4/1/2000,HKG,HKD,Hong Kong,10.2,7.79,1.309370988,-0.478,-0.45,-0.564,-0.528,0.095,,,,,,,
4/1/2000,HUN,HUF,Hungary,339,279,1.215053763,-0.516,-0.49,-0.595,-0.562,0.016,,,,,,,
4/1/2000,IDN,IDR,Indonesia,14500,7945,1.825047199,-0.273,-0.233,-0.392,-0.342,0.526,,,,,,,
4/1/2000,ISR,ILS,Israel,14.5,4.05,3.580246914,0.426,0.504,0.193,0.291,1.994,,,,,,,
4/1/2000,JPN,JPY,Japan,294,106,2.773584906,0.105,0.165,-0.076,0,1.32,,,,,,,
4/1/2000,KOR,KRW,South Korea,3000,1108,2.707581227,0.079,0.137,-0.098,-0.024,1.265,,,,,,,
4/1/2000,MEX,MXN,Mexico,20.9,9.41,2.221041445,-0.115,-0.067,-0.26,-0.199,0.858,,,,,,,
4/1/2000,MYS,MYR,Malaysia,4.52,3.8,1.189473684,-0.526,-0.5,-0.604,-0.571,-0.005,,,,,,,
4/1/2000,NZL,NZD,New Zealand,3.4,2.01,1.691542289,-0.326,-0.29,-0.437,-0.39,0.415,,,,,,,
4/1/2000,POL,PLN,Poland,5.5,4.3,1.279069767,-0.49,-0.463,-0.574,-0.539,0.07,,,,,,,
4/1/2000,RUS,RUB,Russia,39.5,28.5,1.385964912,-0.448,-0.418,-0.538,-0.5,0.159,,,,,,,
4/1/2000,SGP,SGD,Singapore,3.2,1.7,1.882352941,-0.25,-0.209,-0.373,-0.321,0.574,,,,,,,
4/1/2000,SWE,SEK,Sweden,24,8.84,2.714932127,0.082,0.14,-0.096,-0.021,1.271,,,,,,,
4/1/2000,THA,THB,Thailand,55,38,1.447368421,-0.423,-0.392,-0.518,-0.478,0.211,,,,,,,
4/1/2000,TWN,TWD,Taiwan,70,30.6,2.287581699,-0.089,-0.039,-0.238,-0.175,0.913,,,,,,,
4/1/2000,USA,USD,United States,2.51,1,2.51,0,0.054,-0.164,-0.095,1.099,,,,,,,
4/1/2000,ZAF,ZAR,South Africa,9,6.72,1.339285714,-0.466,-0.437,-0.554,-0.517,0.12,,,,,,,
4/1/2001,ARG,ARS,Argentina,2.5,1,2.5,-0.016,0.105,-0.121,0.054,1.091,,,,,,,
4/1/2001,AUS,AUD,Australia,3,1.98,1.515151515,-0.403,-0.33,-0.468,-0.361,0.267,,,,,,,
4/1/2001,BRA,BRL,Brazil,3.6,2.19,1.643835616,-0.353,-0.273,-0.422,-0.307,0.375,,,,,,,
4/1/2001,CAN,CAD,Canada,3.33,1.56,2.134615385,-0.16,-0.056,-0.25,-0.1,0.785,,,,,,,
4/1/2001,CHE,CHF,Switzerland,6.3,1.73,3.641618497,0.434,0.61,0.28,0.536,2.046,,,,,,,
4/1/2001,CHL,CLP,Chile,1260,601,2.096505824,-0.175,-0.073,-0.263,-0.116,0.753,,,,,,,
4/1/2001,CHN,CNY,China,9.9,8.28,1.195652174,-0.529,-0.471,-0.58,-0.496,0,,,,,,,
4/1/2001,CZE,CZK,Czech Republic,56,39,1.435897436,-0.435,-0.365,-0.495,-0.394,0.201,,,,,,,
4/1/2001,DNK,DKK,Denmark,24.75,8.46,2.925531915,0.152,0.294,0.028,0.234,1.447,,,,,,,
4/1/2001,EUZ,EUR,Euro area,2.57,1.136363636,2.261600001,-0.11,0,-0.205,-0.046,0.892,,,,,,,
4/1/2001,GBR,GBP,Britain,1.99,0.699300699,2.845700001,0.12,0.258,0,0.2,1.38,,,,,,,
4/1/2001,HKG,HKD,Hong Kong,10.7,7.8,1.371794872,-0.46,-0.393,-0.518,-0.421,0.147,,,,,,,
4/1/2001,HUN,HUF,Hungary,399,303,1.316831683,-0.482,-0.418,-0.537,-0.445,0.101,,,,,,,
4/1/2001,IDN,IDR,Indonesia,14700,10855,1.354214648,-0.467,-0.401,-0.524,-0.429,0.133,,,,,,,
4/1/2001,JPN,JPY,Japan,294,124,2.370967742,-0.067,0.048,-0.167,0,0.983,,,,,,,
4/1/2001,KOR,KRW,South Korea,3000,1325,2.264150943,-0.109,0.001,-0.204,-0.045,0.894,,,,,,,
4/1/2001,MEX,MXN,Mexico,21.9,9.29,2.35737352,-0.072,0.042,-0.172,-0.006,0.972,,,,,,,
4/1/2001,MYS,MYR,Malaysia,4.52,3.8,1.189473684,-0.532,-0.474,-0.582,-0.498,-0.005,,,,,,,
4/1/2001,NZL,NZD,New Zealand,3.6,2.47,1.457489879,-0.426,-0.356,-0.488,-0.385,0.219,,,,,,,
4/1/2001,PHL,PHP,Philippines,59,50.3,1.172962227,-0.538,-0.481,-0.588,-0.505,-0.019,,,,,,,
4/1/2001,POL,PLN,Poland,5.9,4.03,1.464019851,-0.424,-0.353,-0.486,-0.383,0.224,,,,,,,
4/1/2001,RUS,RUB,Russia,35,28.9,1.211072664,-0.523,-0.465,-0.574,-0.489,0.013,,,,,,,
4/1/2001,SGP,SGD,Singapore,3.3,1.81,1.82320442,-0.282,-0.194,-0.359,-0.231,0.525,,,,,,,
4/1/2001,SWE,SEK,Sweden,24,10.28,2.33463035,-0.081,0.032,-0.18,-0.015,0.953,,,,,,,
4/1/2001,THA,THB,Thailand,55,45.5,1.208791209,-0.524,-0.466,-0.575,-0.49,0.011,,,,,,,
4/1/2001,TWN,TWD,Taiwan,70,32.9,2.127659574,-0.162,-0.059,-0.252,-0.103,0.779,,,,,,,
4/1/2001,USA,USD,United States,2.54,1,2.54,0,0.123,-0.107,0.071,1.124,,,,,,,
4/1/2001,ZAF,ZAR,South Africa,9.7,8.13,1.193111931,-0.53,-0.472,-0.581,-0.497,-0.002,,,,,,,
4/1/2002,ARG,ARS,Argentina,2.5,3.13,0.798722045,-0.679,-0.664,-0.723,-0.604,-0.37,,,,,,,
4/1/2002,AUS,AUD,Australia,3,1.86,1.612903226,-0.352,-0.321,-0.441,-0.2,0.272,,,,,,,
4/1/2002,BRA,BRL,Brazil,3.6,2.34,1.538461538,-0.382,-0.353,-0.467,-0.237,0.213,,,,,,,
4/1/2002,CAN,CAD,Canada,3.33,1.57,2.121019108,-0.148,-0.107,-0.265,0.052,0.673,,,,,,,
4/1/2002,CHE,CHF,Switzerland,6.3,1.66,3.795180723,0.524,0.597,0.315,0.883,1.993,,,,,,,
4/1/2002,CHL,CLP,Chile,1400,655,2.13740458,-0.142,-0.101,-0.259,0.061,0.685,,,,,,,
4/1/2002,CHN,CNY,China,10.5,8.28,1.268115942,-0.491,-0.466,-0.561,-0.371,0,,,,,,,
4/1/2002,CZE,CZK,Czech Republic,56.28,34,1.655294118,-0.335,-0.303,-0.426,-0.179,0.305,,,,,,,
4/1/2002,DNK,DKK,Denmark,24.75,8.38,2.953460621,0.186,0.243,0.024,0.465,1.329,,,,,,,
4/1/2002,EUZ,EUR,Euro area,2.67,1.123595506,2.376299999,-0.046,0,-0.176,0.179,0.874,,,,,,,
4/1/2002,GBR,GBP,Britain,1.99,0.689655172,2.885500002,0.159,0.214,0,0.432,1.275,,,,,,,
4/1/2002,HKG,HKD,Hong Kong,11.2,8,1.4,-0.438,-0.411,-0.515,-0.305,0.104,,,,,,,
4/1/2002,HUN,HUF,Hungary,459,272,1.6875,-0.322,-0.29,-0.415,-0.163,0.331,,,,,,,
4/1/2002,IDN,IDR,Indonesia,16000,9430,1.696712619,-0.319,-0.286,-0.412,-0.158,0.338,,,,,,,
4/1/2002,ISR,ILS,Israel,12,4.79,2.505219207,0.006,0.054,-0.132,0.243,0.976,,,,,,,
4/1/2002,JPN,JPY,Japan,262,130,2.015384615,-0.191,-0.152,-0.302,0,0.589,,,,,,,
4/1/2002,KOR,KRW,South Korea,3100,1304,2.377300613,-0.045,0,-0.176,0.18,0.875,,,,,,,
4/1/2002,MEX,MXN,Mexico,21.9,9.28,2.359913793,-0.052,-0.007,-0.182,0.171,0.861,,,,,,,
4/1/2002,MYS,MYR,Malaysia,5.04,3.8,1.326315789,-0.467,-0.442,-0.54,-0.342,0.046,,,,,,,
4/1/2002,NOR,NOK,Norway,35,8.56,4.088785047,0.642,0.721,0.417,1.029,2.224,,,,,,,
4/1/2002,NZL,NZD,New Zealand,3.6,2.24,1.607142857,-0.355,-0.324,-0.443,-0.203,0.267,,,,,,,
4/1/2002,PER,PEN,Peru,8.5,3.43,2.478134111,-0.005,0.043,-0.141,0.23,0.954,,,,,,,
4/1/2002,PHL,PHP,Philippines,65,51,1.274509804,-0.488,-0.464,-0.558,-0.368,0.005,,,,,,,
4/1/2002,POL,PLN,Poland,5.9,4.04,1.46039604,-0.413,-0.385,-0.494,-0.275,0.152,,,,,,,
4/1/2002,RUS,RUB,Russia,39,31.2,1.25,-0.498,-0.474,-0.567,-0.38,-0.014,,,,,,,
4/1/2002,SGP,SGD,Singapore,3.3,1.82,1.813186813,-0.272,-0.237,-0.372,-0.1,0.43,,,,,,,
4/1/2002,SWE,SEK,Sweden,26,10.4,2.5,0.004,0.052,-0.134,0.24,0.971,,,,,,,
4/1/2002,THA,THB,Thailand,55,43.3,1.270207852,-0.49,-0.465,-0.56,-0.37,0.002,,,,,,,
4/1/2002,TUR,TRY,Turkey,4.00E+06,1324500,3.02000755,0.213,0.271,0.047,0.498,1.381,,,,,,,
4/1/2002,TWN,TWD,Taiwan,70,34.8,2.011494253,-0.192,-0.154,-0.303,-0.002,0.586,,,,,,,
4/1/2002,USA,USD,United States,2.49,1,2.49,0,0.048,-0.137,0.235,0.964,,,,,,,
4/1/2002,ZAF,ZAR,South Africa,9.7,10.9,0.889908257,-0.643,-0.626,-0.692,-0.558,-0.298,,,,,,,
4/1/2003,ARG,ARS,Argentina,4.1,2.88,1.423611111,-0.475,-0.522,-0.547,-0.348,0.191,,,,,,,
4/1/2003,AUS,AUD,Australia,3,1.61,1.863354037,-0.312,-0.375,-0.407,-0.147,0.558,,,,,,,
4/1/2003,BRA,BRL,Brazil,4.55,3.07,1.482084691,-0.453,-0.503,-0.529,-0.321,0.24,,,,,,,
4/1/2003,CAN,CAD,Canada,3.2,1.45,2.206896552,-0.186,-0.26,-0.298,0.011,0.846,,,,,,,
4/1/2003,CHE,CHF,Switzerland,6.3,1.37,4.598540146,0.697,0.543,0.463,1.106,2.846,,,,,,,
4/1/2003,CHL,CLP,Chile,1400,716,1.955307263,-0.278,-0.344,-0.378,-0.104,0.635,,,,,,,
4/1/2003,CHN,CNY,China,9.9,8.28,1.195652174,-0.559,-0.599,-0.62,-0.452,0,,,,,,,
4/1/2003,CZE,CZK,Czech Republic,56.57,28.9,1.957439446,-0.278,-0.343,-0.377,-0.103,0.637,,,,,,,
4/1/2003,DNK,DKK,Denmark,27.75,6.78,4.092920354,0.51,0.373,0.302,0.875,2.423,,,,,,,
4/1/2003,EGY,EGP,Egypt,8,5.92,1.351351351,-0.501,-0.547,-0.57,-0.381,0.13,,,,,,,
4/1/2003,EUZ,EUR,Euro area,2.71,0.909090909,2.981,0.1,0,-0.052,0.365,1.493,,,,,,,
4/1/2003,GBR,GBP,Britain,1.99,0.632911392,3.144200002,0.16,0.055,0,0.44,1.63,,,,,,,
4/1/2003,HKG,HKD,Hong Kong,11.5,7.8,1.474358974,-0.456,-0.505,-0.531,-0.325,0.233,,,,,,,
4/1/2003,HUN,HUF,Hungary,490,224,2.1875,-0.193,-0.266,-0.304,0.002,0.83,,,,,,,
4/1/2003,IDN,IDR,Indonesia,16100,8740,1.842105263,-0.32,-0.382,-0.414,-0.156,0.541,,,,,,,
4/1/2003,JPN,JPY,Japan,262,120,2.183333333,-0.194,-0.268,-0.306,0,0.826,,,,,,,
4/1/2003,KOR,KRW,South Korea,3300,1220,2.704918033,-0.002,-0.093,-0.14,0.239,1.262,,,,,,,
4/1/2003,MEX,MXN,Mexico,23,10.53,2.184235518,-0.194,-0.267,-0.305,0,0.827,,,,,,,
4/1/2003,MYS,MYR,Malaysia,5.04,3.8,1.326315789,-0.511,-0.555,-0.578,-0.393,0.109,,,,,,,
4/1/2003,NZL,NZD,New Zealand,3.95,1.78,2.219101124,-0.181,-0.256,-0.294,0.016,0.856,,,,,,,
4/1/2003,PER,PEN,Peru,7.9,3.46,2.283236994,-0.157,-0.234,-0.274,0.046,0.91,,,,,,,
4/1/2003,PHL,PHP,Philippines,65,52.5,1.238095238,-0.543,-0.585,-0.606,-0.433,0.035,,,,,,,
4/1/2003,POL,PLN,Poland,6.3,3.89,1.619537275,-0.402,-0.457,-0.485,-0.258,0.355,,,,,,,
4/1/2003,RUS,RUB,Russia,41,31.1,1.318327974,-0.514,-0.558,-0.581,-0.396,0.103,,,,,,,
4/1/2003,SGP,SGD,Singapore,3.3,1.78,1.853932584,-0.316,-0.378,-0.41,-0.151,0.551,,,,,,,
4/1/2003,SWE,SEK,Sweden,30,8.34,3.597122302,0.327,0.207,0.144,0.648,2.009,,,,,,,
4/1/2003,THA,THB,Thailand,59,42.7,1.381733021,-0.49,-0.536,-0.561,-0.367,0.156,,,,,,,
4/1/2003,TUR,TRY,Turkey,3750000,1600500,2.343017807,-0.135,-0.214,-0.255,0.073,0.96,,,,,,,
4/1/2003,TWN,TWD,Taiwan,70,34.8,2.011494253,-0.258,-0.325,-0.36,-0.079,0.682,,,,,,,
4/1/2003,USA,USD,United States,2.71,1,2.71,0,-0.091,-0.138,0.241,1.267,,,,,,,
4/1/2003,ZAF,ZAR,South Africa,13.95,7.56,1.845238095,-0.319,-0.381,-0.413,-0.155,0.543,,,,,,,
5/1/2004,ARG,ARS,Argentina,4.36,2.95,1.477966102,-0.49,-0.55,-0.561,-0.363,0.177,,,,,,,
5/1/2004,AUS,AUD,Australia,3.25,1.43,2.272727273,-0.216,-0.309,-0.325,-0.02,0.809,,,,,,,
5/1/2004,BRA,BRL,Brazil,5.4,3.18,1.698113208,-0.414,-0.484,-0.495,-0.268,0.352,,,,,,,
5/1/2004,CAN,CAD,Canada,3.19,1.37,2.328467153,-0.197,-0.292,-0.308,0.004,0.854,,,,,,,
5/1/2004,CHE,CHF,Switzerland,6.3,1.29,4.88372093,0.684,0.485,0.451,1.106,2.888,,,,,,,
5/1/2004,CHL,CLP,Chile,1400,641,2.184087363,-0.247,-0.336,-0.351,-0.058,0.739,,,,,,,
5/1/2004,CHN,CNY,China,10.4,8.28,1.256038647,-0.567,-0.618,-0.627,-0.458,0,,,,,,,
5/1/2004,COL,COP,Colombia,6500,2769.83,2.346714419,-0.191,-0.286,-0.303,0.012,0.868,,,,,,,
5/1/2004,CRI,CRC,Costa Rica,1130,433.55,2.606389113,-0.101,-0.207,-0.225,0.124,1.075,,,,,,,
5/1/2004,CZE,CZK,Czech Republic,56.42,26.5,2.129056604,-0.266,-0.352,-0.367,-0.082,0.695,,,,,,,
5/1/2004,DNK,DKK,Denmark,27.75,6.22,4.461414791,0.538,0.357,0.326,0.924,2.552,,,,,,,
5/1/2004,EGY,EGP,Egypt,10,6.19,1.615508885,-0.443,-0.509,-0.52,-0.303,0.286,,,,,,,
5/1/2004,EUZ,EUR,Euro area,2.74,0.833333333,3.288000001,0.134,0,-0.023,0.418,1.618,,,,,,,
5/1/2004,GBR,GBP,Britain,1.88,0.558659218,3.365199999,0.16,0.023,0,0.451,1.679,,,,,,,
5/1/2004,HKG,HKD,Hong Kong,12,7.79,1.540436457,-0.469,-0.531,-0.542,-0.336,0.226,,,,,,,
5/1/2004,HUN,HUF,Hungary,530,211,2.511848341,-0.134,-0.236,-0.254,0.083,1,,,,,,,
5/1/2004,IDN,IDR,Indonesia,16100,9120,1.765350877,-0.391,-0.463,-0.475,-0.239,0.405,,,,,,,
5/1/2004,JPN,JPY,Japan,262,113,2.318584071,-0.2,-0.295,-0.311,0,0.846,,,,,,,
5/1/2004,KOR,KRW,South Korea,3200,1177,2.718776551,-0.062,-0.173,-0.192,0.173,1.165,,,,,,,
5/1/2004,LKA,LKR,Sri Lanka,140,99,1.414141414,-0.512,-0.57,-0.58,-0.39,0.126,,,,,,,
5/1/2004,MEX,MXN,Mexico,24,11.6,2.068965517,-0.287,-0.371,-0.385,-0.108,0.647,,,,,,,
5/1/2004,MYS,MYR,Malaysia,5.04,3.8,1.326315789,-0.543,-0.597,-0.606,-0.428,0.056,,,,,,,
5/1/2004,NOR,NOK,Norway,35.5,6.8491,5.183162751,0.787,0.576,0.54,1.235,3.127,,,,,,,
5/1/2004,NZL,NZD,New Zealand,4.35,1.64,2.652439024,-0.085,-0.193,-0.212,0.144,1.112,,,,,,,
5/1/2004,PAK,PKR,Pakistan,110,57.76,1.904432133,-0.343,-0.421,-0.434,-0.179,0.516,,,,,,,
5/1/2004,PER,PEN,Peru,8.99,3.49,2.575931232,-0.112,-0.217,-0.235,0.111,1.051,,,,,,,
5/1/2004,PHL,PHP,Philippines,69,55.9,1.234347048,-0.574,-0.625,-0.633,-0.468,-0.017,,,,,,,
5/1/2004,POL,PLN,Poland,6.3,3.87,1.627906977,-0.439,-0.505,-0.516,-0.298,0.296,,,,,,,
5/1/2004,RUS,RUB,Russia,42,29,1.448275862,-0.501,-0.56,-0.57,-0.375,0.153,,,,,,,
5/1/2004,SAU,SAR,Saudi Arabia,2.4,3.7502,0.639965868,-0.779,-0.805,-0.81,-0.724,-0.49,,,,,,,
5/1/2004,SGP,SGD,Singapore,3.3,1.71,1.929824561,-0.335,-0.413,-0.427,-0.168,0.536,,,,,,,
5/1/2004,SWE,SEK,Sweden,30,7.61,3.94218134,0.359,0.199,0.171,0.7,2.139,,,,,,,
5/1/2004,THA,THB,Thailand,59,40.8,1.446078431,-0.501,-0.56,-0.57,-0.376,0.151,,,,,,,
5/1/2004,TUR,TRY,Turkey,3950000,1531000,2.580013063,-0.11,-0.215,-0.233,0.113,1.054,,,,,,,
5/1/2004,TWN,TWD,Taiwan,75,33.4,2.245508982,-0.226,-0.317,-0.333,-0.032,0.788,,,,,,,
5/1/2004,UKR,UAH,Ukraine,7.25,5.3315,1.359842446,-0.531,-0.586,-0.596,-0.414,0.083,,,,,,,
5/1/2004,URY,UYU,Uruguay,29.8,29.735,1.002185976,-0.654,-0.695,-0.702,-0.568,-0.202,,,,,,,
5/1/2004,USA,USD,United States,2.9,1,2.9,0,-0.118,-0.138,0.251,1.309,,,,,,,
5/1/2004,ZAF,ZAR,South Africa,12.4,6.66,1.861861862,-0.358,-0.434,-0.447,-0.197,0.482,,,,,,,
6/1/2005,ARE,AED,UAE,9,3.6725,2.450646698,-0.199,-0.316,-0.288,0.046,0.932,,,,,,,
6/1/2005,ARG,ARS,Argentina,4.75,2.897,1.639627201,-0.464,-0.542,-0.523,-0.3,0.292,,,,,,,
6/1/2005,AUS,AUD,Australia,3.25,1.3015,2.497118709,-0.184,-0.303,-0.274,0.066,0.968,,,,,,,
6/1/2005,BRA,BRL,Brazil,5.9,2.4648,2.393703343,-0.218,-0.332,-0.304,0.022,0.887,,,,,,,
6/1/2005,CAN,CAD,Canada,3.28,1.2494,2.625260125,-0.142,-0.267,-0.237,0.121,1.069,,,,,,,
6/1/2005,CHE,CHF,Switzerland,6.3,1.2475,5.0501002,0.65,0.409,0.468,1.156,2.981,,,,,,,
6/1/2005,CHL,CLP,Chile,1500,592.45,2.531859229,-0.173,-0.293,-0.264,0.081,0.996,,,,,,,
6/1/2005,CHN,CNY,China,10.5,8.2764,1.268667537,-0.585,-0.646,-0.631,-0.458,0,,,,,,,
6/1/2005,COL,COP,Colombia,6500,2327.7,2.792456073,-0.087,-0.221,-0.188,0.192,1.201,,,,,,,
6/1/2005,CRI,CRC,Costa Rica,1130,475.3,2.377445824,-0.223,-0.336,-0.309,0.015,0.874,,,,,,,
6/1/2005,CZE,CZK,Czech Republic,56.42,24.5409,2.299019188,-0.249,-0.358,-0.332,-0.019,0.812,,,,,,,
6/1/2005,DNK,DKK,Denmark,27.75,6.0647,4.575659142,0.495,0.277,0.33,0.953,2.607,,,,,,,
6/1/2005,EGY,EGP,Egypt,9,5.8,1.551724138,-0.493,-0.567,-0.549,-0.338,0.223,,,,,,,
6/1/2005,EUZ,EUR,Euro area,2.92,0.814929509,3.583131998,0.171,0,0.041,0.529,1.824,,,,,,,
6/1/2005,GBR,GBP,Britain,1.88,0.546448087,3.440400003,0.124,-0.04,0,0.469,1.712,,,,,,,
6/1/2005,HKG,HKD,Hong Kong,12,7.7807,1.542277687,-0.496,-0.57,-0.552,-0.342,0.216,,,,,,,
6/1/2005,HUN,HUF,Hungary,530,203.643,2.602593755,-0.149,-0.274,-0.244,0.111,1.051,,,,,,,
6/1/2005,IDN,IDR,Indonesia,14600,9545,1.529596647,-0.5,-0.573,-0.555,-0.347,0.206,,,,,,,
6/1/2005,JPN,JPY,Japan,250,106.715,2.342688469,-0.234,-0.346,-0.319,0,0.847,,,,,,,
6/1/2005,KOR,KRW,South Korea,2500,1005.5,2.486325211,-0.187,-0.306,-0.277,0.061,0.96,,,,,,,
6/1/2005,LKA,LKR,Sri Lanka,175,99.945,1.75096303,-0.428,-0.511,-0.491,-0.253,0.38,,,,,,,
6/1/2005,MEX,MXN,Mexico,28,10.8675,2.576489533,-0.158,-0.281,-0.251,0.1,1.031,,,,,,,
6/1/2005,MYS,MYR,Malaysia,5.25,3.8,1.381578947,-0.549,-0.614,-0.598,-0.41,0.089,,,,,,,
6/1/2005,NOR,NOK,Norway,39,6.4326,6.06286727,0.981,0.692,0.762,1.588,3.779,,,,,,,
6/1/2005,NZL,NZD,New Zealand,4.45,1.4023,3.173358055,0.037,-0.114,-0.078,0.355,1.501,,,,,,,
6/1/2005,PAK,PKR,Pakistan,130,59.62,2.18047635,-0.287,-0.391,-0.366,-0.069,0.719,,,,,,,
6/1/2005,PER,PEN,Peru,8.99,3.2546,2.762244208,-0.097,-0.229,-0.197,0.179,1.177,,,,,,,
6/1/2005,PHL,PHP,Philippines,80,54.55,1.466544455,-0.521,-0.591,-0.574,-0.374,0.156,,,,,,,
6/1/2005,POL,PLN,Poland,6.5,3.3096,1.963983563,-0.358,-0.452,-0.429,-0.162,0.548,,,,,,,
6/1/2005,RUS,RUB,Russia,42,28.4055,1.478586893,-0.517,-0.587,-0.57,-0.369,0.165,,,,,,,
6/1/2005,SAU,SAR,Saudi Arabia,9,3.7501,2.399936002,-0.216,-0.33,-0.302,0.024,0.892,,,,,,,
6/1/2005,SGP,SGD,Singapore,3.6,1.6607,2.167760583,-0.292,-0.395,-0.37,-0.075,0.709,,,,,,,
6/1/2005,SWE,SEK,Sweden,31,7.4402,4.166554663,0.362,0.163,0.211,0.779,2.284,,,,,,,
6/1/2005,THA,THB,Thailand,60,40.53,1.4803849,-0.516,-0.587,-0.57,-0.368,0.167,,,,,,,
6/1/2005,TUR,TRY,Turkey,4,1.369,2.92184076,-0.045,-0.185,-0.151,0.247,1.303,,,,,,,
6/1/2005,TWN,TWD,Taiwan,75,31.175,2.405773857,-0.214,-0.329,-0.301,0.027,0.896,,,,,,,
6/1/2005,UKR,UAH,Ukraine,7.25,5.06,1.432806324,-0.532,-0.6,-0.584,-0.388,0.129,,,,,,,
6/1/2005,URY,UYU,Uruguay,44,24.125,1.823834197,-0.404,-0.491,-0.47,-0.221,0.438,,,,,,,
6/1/2005,USA,USD,United States,3.06,1,3.06,0,-0.146,-0.111,0.306,1.412,,,,,,,
6/1/2005,ZAF,ZAR,South Africa,13.95,6.6482,2.098312325,-0.314,-0.414,-0.39,-0.104,0.654,,,,,,,
1/1/2006,ARG,ARS,Argentina,4.75,3.0638,1.550362295,-0.508,-0.559,-0.532,-0.291,0.191,,,,,,,
1/1/2006,AUS,AUD,Australia,3.25,1.3308,2.442140066,-0.225,-0.305,-0.264,0.117,0.876,,,,,,,
1/1/2006,BRA,BRL,Brazil,6.2,2.2615,2.741543224,-0.13,-0.22,-0.173,0.253,1.106,,,,,,,
1/1/2006,CAN,CAD,Canada,3.52,1.1704,3.007518797,-0.045,-0.144,-0.093,0.375,1.31,,,,,,,
1/1/2006,CHE,CHF,Switzerland,6.3,1.2776,4.931120852,0.565,0.403,0.487,1.255,2.787,,,,,,,
1/1/2006,CHL,CLP,Chile,1560,522.75,2.984218077,-0.053,-0.151,-0.1,0.364,1.292,,,,,,,
1/1/2006,CHN,CNY,China,10.5,8.0641,1.302067187,-0.587,-0.629,-0.607,-0.405,0,,,,,,,
1/1/2006,CZE,CZK,Czech Republic,62,23.8375,2.600943891,-0.174,-0.26,-0.216,0.189,0.998,,,,,,,
1/1/2006,DNK,DKK,Denmark,27.75,6.1769,4.492544804,0.426,0.279,0.355,1.054,2.45,,,,,,,
1/1/2006,EGY,EGP,Egypt,9.25,5.74,1.611498258,-0.488,-0.541,-0.514,-0.263,0.238,,,,,,,
1/1/2006,EUZ,EUR,Euro area,2.91,0.82815735,3.513825,0.115,0,0.06,0.607,1.699,,,,,,,
1/1/2006,GBR,GBP,Britain,1.88,0.566925563,3.316131998,0.053,-0.056,0,0.516,1.547,,,,,,,
1/1/2006,HKG,HKD,Hong Kong,12,7.7512,1.548147384,-0.509,-0.559,-0.533,-0.292,0.189,,,,,,,
1/1/2006,HUN,HUF,Hungary,560,206.956,2.705889175,-0.141,-0.23,-0.184,0.237,1.078,,,,,,,
1/1/2006,IDN,IDR,Indonesia,14600,9460,1.543340381,-0.51,-0.561,-0.535,-0.294,0.185,,,,,,,
1/1/2006,JPN,JPY,Japan,250,114.305,2.187130922,-0.306,-0.378,-0.34,0,0.68,,,,,,,
1/1/2006,KOR,KRW,South Korea,2500,977.45,2.557675584,-0.188,-0.272,-0.229,0.169,0.964,,,,,,,
1/1/2006,MEX,MXN,Mexico,28,10.5425,2.655916528,-0.157,-0.244,-0.199,0.214,1.04,,,,,,,
1/1/2006,MYS,MYR,Malaysia,5.5,3.7488,1.46713615,-0.534,-0.582,-0.558,-0.329,0.127,,,,,,,
1/1/2006,NZL,NZD,New Zealand,4.45,1.4467,3.075965992,-0.024,-0.125,-0.072,0.406,1.362,,,,,,,
1/1/2006,PER,PEN,Peru,9.5,3.446,2.756819501,-0.125,-0.215,-0.169,0.26,1.117,,,,,,,
1/1/2006,PHL,PHP,Philippines,82,52.58,1.559528338,-0.505,-0.556,-0.53,-0.287,0.198,,,,,,,
1/1/2006,POL,PLN,Poland,6.5,3.1151,2.086610382,-0.338,-0.406,-0.371,-0.046,0.603,,,,,,,
